pctf,data,intrare_day,iesire_day,total_day,cet_md,cet_ro,cet_ua,cet_ue,cet_other,zi_sapt,month,is_weekend
OCNITA,2023-10-31,58,70,128,91,0,29,1,7,2,10,0
OCNITA,2023-11-01,67,77,144,110,6,17,0,11,3,11,0
OCNITA,2023-11-02,73,102,175,113,2,48,2,10,4,11,0
OCNITA,2023-11-03,112,109,221,163,5,38,0,15,5,11,0
OCNITA,2023-11-04,197,197,394,352,2,29,1,10,6,11,1
OCNITA,2023-11-05,111,99,210,147,0,54,0,9,7,11,1
OCNITA,2023-11-06,64,89,153,119,1,21,0,12,1,11,0
OCNITA,2023-11-07,82,103,185,147,2,19,0,17,2,11,0
OCNITA,2023-11-08,132,118,250,187,2,50,0,11,3,11,0
OCNITA,2023-11-09,92,100,192,123,2,57,0,10,4,11,0
OCNITA,2023-11-10,102,113,215,144,0,59,0,12,5,11,0
OCNITA,2023-11-11,235,256,491,398,10,67,1,15,6,11,1
OCNITA,2023-11-12,109,123,232,168,4,49,0,11,7,11,1
OCNITA,2023-11-13,61,67,128,85,1,33,0,9,1,11,0
OCNITA,2023-11-14,64,65,129,94,0,25,0,10,2,11,0
OCNITA,2023-11-15,105,99,204,137,0,56,0,11,3,11,0
OCNITA,2023-11-16,73,81,154,118,0,27,0,9,4,11,0
OCNITA,2023-11-17,117,132,249,179,0,60,1,9,5,11,0
OCNITA,2023-11-18,203,232,435,389,4,30,0,12,6,11,1
OCNITA,2023-11-19,114,119,233,183,0,40,0,10,7,11,1
OCNITA,2023-11-20,59,84,143,99,0,35,0,9,1,11,0
OCNITA,2023-11-21,103,112,215,145,0,56,0,14,2,11,0
OCNITA,2023-11-22,75,76,151,110,1,28,0,12,3,11,0
OCNITA,2023-11-23,76,82,158,95,0,55,0,8,4,11,0
OCNITA,2023-11-24,71,81,152,99,0,41,1,11,5,11,0
OCNITA,2023-11-25,142,178,320,235,0,72,0,13,6,11,1
OCNITA,2023-11-26,108,88,196,135,2,40,2,17,7,11,1
OCNITA,2023-11-27,57,76,133,85,0,37,0,11,1,11,0
OCNITA,2023-11-28,73,86,159,106,0,43,0,10,2,11,0
OCNITA,2023-11-29,53,71,124,64,0,51,0,9,3,11,0
OCNITA,2023-11-30,81,86,167,95,0,62,1,9,4,11,0
OCNITA,2023-12-01,70,100,170,128,0,32,0,10,5,12,0
OCNITA,2023-12-02,157,159,316,285,1,19,2,9,6,12,1
OCNITA,2023-12-03,101,90,191,143,0,41,0,7,7,12,1
OCNITA,2023-12-04,55,61,116,77,1,31,0,7,1,12,0
OCNITA,2023-12-05,73,82,155,115,0,30,0,10,2,12,0
OCNITA,2023-12-06,41,47,88,58,0,23,0,7,3,12,0
OCNITA,2023-12-07,63,77,140,121,0,13,0,6,4,12,0
OCNITA,2023-12-08,59,78,137,92,2,34,0,9,5,12,0
OCNITA,2023-12-09,195,196,391,353,4,22,0,12,6,12,1
OCNITA,2023-12-10,112,124,236,197,6,25,0,8,7,12,1
OCNITA,2023-12-11,43,55,98,65,0,24,0,9,1,12,0
OCNITA,2023-12-12,77,91,168,137,2,19,0,10,2,12,0
OCNITA,2023-12-13,58,66,124,98,0,19,0,7,3,12,0
OCNITA,2023-12-14,73,85,158,124,0,24,0,10,4,12,0
OCNITA,2023-12-15,78,92,170,104,0,55,0,11,5,12,0
OCNITA,2023-12-16,174,169,343,307,0,25,2,9,6,12,1
OCNITA,2023-12-17,117,120,237,152,0,76,0,9,7,12,1
OCNITA,2023-12-18,50,55,105,67,0,31,0,7,1,12,0
OCNITA,2023-12-19,106,98,204,136,4,52,0,12,2,12,0
OCNITA,2023-12-20,80,91,171,128,2,27,0,14,3,12,0
OCNITA,2023-12-21,92,97,189,133,0,44,0,12,4,12,0
OCNITA,2023-12-22,121,135,256,153,2,87,0,14,5,12,0
OCNITA,2023-12-23,213,205,418,335,2,69,0,12,6,12,1
OCNITA,2023-12-24,74,96,170,119,1,41,0,9,7,12,1
OCNITA,2023-12-25,101,92,193,139,0,45,0,9,1,12,0
OCNITA,2023-12-26,144,130,274,174,5,85,0,10,2,12,0
OCNITA,2023-12-27,75,87,162,112,0,38,2,10,3,12,0
OCNITA,2023-12-28,144,144,288,240,0,33,0,15,4,12,0
OCNITA,2023-12-29,154,130,284,180,2,74,1,27,5,12,0
OCNITA,2023-12-30,194,211,405,334,4,53,0,14,6,12,1
OCNITA,2023-12-31,34,44,78,70,0,4,1,3,7,12,1
OCNITA,2024-01-01,31,38,69,50,0,10,0,9,1,1,0
OCNITA,2024-01-02,87,96,183,115,1,54,3,10,2,1,0
OCNITA,2024-01-03,91,87,178,86,3,75,2,12,3,1,0
OCNITA,2024-01-04,107,133,240,148,4,77,0,11,4,1,0
OCNITA,2024-01-05,100,111,211,154,2,46,0,9,5,1,0
OCNITA,2024-01-06,154,201,355,252,5,87,0,11,6,1,1
OCNITA,2024-01-07,76,79,155,108,1,38,0,8,7,1,1
OCNITA,2024-01-08,66,83,149,104,2,36,0,7,1,1,0
OCNITA,2024-01-09,26,35,61,41,0,16,0,4,2,1,0
OCNITA,2024-01-10,54,62,116,60,0,44,2,10,3,1,0
OCNITA,2024-01-11,95,85,180,121,4,42,0,13,4,1,0
OCNITA,2024-01-12,71,95,166,131,0,26,0,9,5,1,0
OCNITA,2024-01-13,105,108,213,177,2,24,0,10,6,1,1
OCNITA,2024-01-14,64,70,134,78,6,40,1,9,7,1,1
OCNITA,2024-01-15,67,92,159,104,0,44,0,11,1,1,0
OCNITA,2024-01-16,61,88,149,73,2,62,1,11,2,1,0
OCNITA,2024-01-17,106,132,238,150,2,74,0,12,3,1,0
OCNITA,2024-01-18,63,80,143,91,0,40,0,12,4,1,0
OCNITA,2024-01-19,56,69,125,87,0,29,0,9,5,1,0
OCNITA,2024-01-20,97,90,187,157,0,22,0,8,6,1,1
OCNITA,2024-01-21,65,74,139,106,2,24,0,7,7,1,1
OCNITA,2024-01-22,31,47,78,45,0,24,0,9,1,1,0
OCNITA,2024-01-23,54,55,109,71,0,28,0,10,2,1,0
OCNITA,2024-01-24,69,77,146,71,4,57,0,14,3,1,0
OCNITA,2024-01-25,69,89,158,107,0,36,0,15,4,1,0
OCNITA,2024-01-26,39,58,97,65,0,26,0,6,5,1,0
OCNITA,2024-01-27,171,180,351,304,0,38,0,9,6,1,1
OCNITA,2024-01-28,53,63,116,85,0,24,0,7,7,1,1
OCNITA,2024-01-29,64,59,123,83,0,35,0,5,1,1,0
OCNITA,2024-01-30,68,75,143,72,0,59,0,12,2,1,0
OCNITA,2024-01-31,68,73,141,75,0,57,0,9,3,1,0
OCNITA,2024-02-01,58,66,124,68,0,43,0,13,4,2,0
OCNITA,2024-02-02,73,78,151,112,2,29,0,8,5,2,0
OCNITA,2024-02-03,156,181,337,296,0,34,0,7,6,2,1
OCNITA,2024-02-04,49,46,95,72,0,18,0,5,7,2,1
OCNITA,2024-02-05,37,54,91,52,2,26,0,11,1,2,0
OCNITA,2024-02-06,108,126,234,151,5,64,0,14,2,2,0
OCNITA,2024-02-07,102,109,211,180,0,24,0,7,3,2,0
OCNITA,2024-02-08,79,76,155,88,1,54,0,12,4,2,0
OCNITA,2024-02-09,49,71,120,73,0,33,0,14,5,2,0
OCNITA,2024-02-10,135,148,283,247,1,24,1,10,6,2,1
OCNITA,2024-02-11,113,110,223,161,1,51,0,10,7,2,1
OCNITA,2024-02-12,79,87,166,118,1,32,4,11,1,2,0
OCNITA,2024-02-13,59,58,117,62,0,44,0,11,2,2,0
OCNITA,2024-02-14,81,104,185,109,2,63,0,11,3,2,0
OCNITA,2024-02-15,79,97,176,122,1,42,0,11,4,2,0
OCNITA,2024-02-16,62,103,165,103,0,47,1,14,5,2,0
OCNITA,2024-02-17,167,188,355,313,0,30,0,12,6,2,1
OCNITA,2024-02-18,109,98,207,162,0,32,1,12,7,2,1
OCNITA,2024-02-19,61,81,142,115,1,19,0,7,1,2,0
OCNITA,2024-02-20,52,53,105,73,1,22,0,9,2,2,0
OCNITA,2024-02-21,94,100,194,149,0,37,0,8,3,2,0
OCNITA,2024-02-22,75,106,181,120,2,46,0,13,4,2,0
OCNITA,2024-02-23,82,76,158,105,1,43,0,9,5,2,0
OCNITA,2024-02-24,137,158,295,243,3,40,0,9,6,2,1
OCNITA,2024-02-25,95,112,207,150,0,49,0,8,7,2,1
OCNITA,2024-02-26,83,94,177,90,0,76,0,11,1,2,0
OCNITA,2024-02-27,67,86,153,113,0,32,0,8,2,2,0
OCNITA,2024-02-28,69,79,148,93,0,42,0,13,3,2,0
OCNITA,2024-02-29,70,66,136,75,1,50,0,10,4,2,0
OCNITA,2024-03-01,76,80,156,109,2,36,0,9,5,3,0
OCNITA,2024-03-02,203,203,406,325,6,65,0,10,6,3,1
OCNITA,2024-03-03,93,93,186,129,1,42,1,13,7,3,1
OCNITA,2024-03-04,40,64,104,56,0,37,0,11,1,3,0
OCNITA,2024-03-05,70,71,141,102,0,29,0,10,2,3,0
OCNITA,2024-03-06,69,82,151,112,0,26,1,12,3,3,0
OCNITA,2024-03-07,78,91,169,139,0,18,0,12,4,3,0
OCNITA,2024-03-08,75,82,157,106,3,36,0,12,5,3,0
OCNITA,2024-03-09,165,183,348,268,1,67,0,12,6,3,1
OCNITA,2024-03-10,145,148,293,220,1,60,0,12,7,3,1
OCNITA,2024-03-11,53,76,129,80,0,33,0,16,1,3,0
OCNITA,2024-03-12,95,97,192,136,1,43,0,12,2,3,0
OCNITA,2024-03-13,58,69,127,89,2,25,0,11,3,3,0
OCNITA,2024-03-14,94,110,204,153,0,37,0,14,4,3,0
OCNITA,2024-03-15,92,105,197,154,3,28,0,12,5,3,0
OCNITA,2024-03-16,169,198,367,317,0,38,2,10,6,3,1
OCNITA,2024-03-17,117,128,245,190,1,39,0,15,7,3,1
OCNITA,2024-03-18,42,48,90,60,0,24,0,6,1,3,0
OCNITA,2024-03-19,60,80,140,76,0,55,0,9,2,3,0
OCNITA,2024-03-20,49,69,118,85,0,24,0,9,3,3,0
OCNITA,2024-03-21,88,92,180,132,0,35,2,11,4,3,0
OCNITA,2024-03-22,104,163,267,216,0,39,0,12,5,3,0
OCNITA,2024-03-23,312,260,572,502,5,52,0,13,6,3,1
OCNITA,2024-03-24,141,145,286,203,1,71,0,11,7,3,1
OCNITA,2024-03-25,53,57,110,68,2,31,0,9,1,3,0
OCNITA,2024-03-26,104,116,220,143,4,59,2,12,2,3,0
OCNITA,2024-03-27,76,90,166,132,1,24,0,9,3,3,0
OCNITA,2024-03-28,65,71,136,82,3,41,0,10,4,3,0
OCNITA,2024-03-29,66,70,136,81,1,45,0,9,5,3,0
OCNITA,2024-03-30,184,207,391,318,1,59,0,13,6,3,1
OCNITA,2024-03-31,154,174,328,255,1,62,0,10,7,3,1
OCNITA,2024-04-01,66,79,145,65,0,70,0,10,1,4,0
OCNITA,2024-04-02,75,88,163,133,0,21,1,8,2,4,0
OCNITA,2024-04-03,94,95,189,124,0,45,0,20,3,4,0
OCNITA,2024-04-04,66,80,146,95,0,37,0,14,4,4,0
OCNITA,2024-04-05,56,60,116,88,0,19,0,9,5,4,0
OCNITA,2024-04-06,247,252,499,461,2,24,0,12,6,4,1
OCNITA,2024-04-07,172,195,367,210,0,139,0,18,7,4,1
OCNITA,2024-04-08,72,94,166,115,7,30,0,14,1,4,0
OCNITA,2024-04-09,86,101,187,123,4,48,0,12,2,4,0
OCNITA,2024-04-10,102,127,229,164,1,50,0,14,3,4,0
OCNITA,2024-04-11,73,85,158,98,2,47,0,11,4,4,0
OCNITA,2024-04-12,75,76,151,102,0,39,0,10,5,4,0
OCNITA,2024-04-13,217,240,457,390,2,42,9,14,6,4,1
OCNITA,2024-04-14,168,142,310,255,0,42,0,13,7,4,1
OCNITA,2024-04-15,90,93,183,122,1,48,0,12,1,4,0
OCNITA,2024-04-16,108,114,222,117,0,91,0,14,2,4,0
OCNITA,2024-04-17,104,122,226,145,0,60,0,21,3,4,0
OCNITA,2024-04-18,110,124,234,197,4,24,1,8,4,4,0
OCNITA,2024-04-19,101,117,218,173,0,32,1,12,5,4,0
OCNITA,2024-04-20,224,233,457,399,0,47,0,11,6,4,1
OCNITA,2024-04-21,108,94,202,147,0,41,0,14,7,4,1
OCNITA,2024-04-22,70,84,154,87,0,55,0,12,1,4,0
OCNITA,2024-04-23,79,89,168,130,0,25,2,11,2,4,0
OCNITA,2024-04-24,78,89,167,111,0,46,0,10,3,4,0
OCNITA,2024-04-25,96,110,206,167,0,29,0,10,4,4,0
OCNITA,2024-04-26,108,103,211,138,4,58,0,11,5,4,0
OCNITA,2024-04-27,222,239,461,404,0,44,3,10,6,4,1
OCNITA,2024-04-28,110,107,217,150,0,57,0,10,7,4,1
OCNITA,2024-04-29,54,67,121,94,0,19,1,7,1,4,0
OCNITA,2024-04-30,85,80,165,142,0,16,1,6,2,4,0
OCNITA,2024-05-01,121,144,265,220,1,32,0,12,3,5,0
OCNITA,2024-05-02,115,132,247,193,1,39,0,14,4,5,0
OCNITA,2024-05-03,126,136,262,176,0,72,0,14,5,5,0
OCNITA,2024-05-04,202,206,408,315,1,75,3,14,6,5,1
OCNITA,2024-05-05,69,91,160,121,2,26,0,11,7,5,1
OCNITA,2024-05-06,196,167,363,221,3,125,1,13,1,5,0
OCNITA,2024-05-07,118,115,233,168,0,52,0,13,2,5,0
OCNITA,2024-05-08,123,122,245,164,2,66,0,13,3,5,0
OCNITA,2024-05-09,142,153,295,224,9,47,3,12,4,5,0
OCNITA,2024-05-10,170,169,339,242,6,76,0,15,5,5,0
OCNITA,2024-05-11,280,279,559,437,8,91,2,21,6,5,1
OCNITA,2024-05-12,184,196,380,215,0,152,0,13,7,5,1
OCNITA,2024-05-13,136,141,277,163,2,95,0,17,1,5,0
OCNITA,2024-05-14,63,77,140,84,0,45,0,11,2,5,0
OCNITA,2024-05-15,83,121,204,103,3,84,0,14,3,5,0
OCNITA,2024-05-16,80,89,169,87,0,72,0,10,4,5,0
OCNITA,2024-05-17,119,124,243,171,0,59,1,12,5,5,0
OCNITA,2024-05-18,188,197,385,305,0,64,1,15,6,5,1
OCNITA,2024-05-19,104,98,202,131,2,60,0,9,7,5,1
OCNITA,2024-05-20,88,91,179,105,1,59,0,14,1,5,0
OCNITA,2024-05-21,87,98,185,128,1,42,1,13,2,5,0
OCNITA,2024-05-22,129,160,289,198,2,74,2,13,3,5,0
OCNITA,2024-05-23,89,100,189,122,0,52,1,14,4,5,0
OCNITA,2024-05-24,84,96,180,100,1,60,0,19,5,5,0
OCNITA,2024-05-25,237,270,507,436,0,57,0,14,6,5,1
OCNITA,2024-05-26,164,166,330,211,2,100,0,17,7,5,1
OCNITA,2024-05-27,58,86,144,90,2,37,0,15,1,5,0
OCNITA,2024-05-28,97,103,200,133,0,53,0,14,2,5,0
OCNITA,2024-05-29,79,89,168,110,1,43,1,13,3,5,0
OCNITA,2024-05-30,97,102,199,144,2,43,0,10,4,5,0
OCNITA,2024-05-31,66,82,148,117,0,21,1,9,5,5,0
OCNITA,2024-06-01,172,178,350,261,3,72,0,14,6,6,1
OCNITA,2024-06-02,103,115,218,137,0,68,0,13,7,6,1
OCNITA,2024-06-03,83,105,188,139,0,39,0,10,1,6,0
OCNITA,2024-06-04,59,48,107,87,0,16,0,4,2,6,0
OCNITA,2024-06-05,107,104,211,142,0,59,0,10,3,6,0
OCNITA,2024-06-06,121,126,247,199,0,38,0,10,4,6,0
OCNITA,2024-06-07,97,128,225,150,0,65,0,10,5,6,0
OCNITA,2024-06-08,236,228,464,375,1,77,0,11,6,6,1
OCNITA,2024-06-09,151,166,317,201,2,99,0,15,7,6,1
OCNITA,2024-06-10,82,98,180,137,2,31,0,10,1,6,0
OCNITA,2024-06-11,90,115,205,129,0,66,0,10,2,6,0
OCNITA,2024-06-12,101,113,214,154,1,44,0,15,3,6,0
OCNITA,2024-06-13,91,125,216,119,0,86,1,10,4,6,0
OCNITA,2024-06-14,118,117,235,156,0,65,0,14,5,6,0
OCNITA,2024-06-15,206,214,420,340,0,66,0,14,6,6,1
OCNITA,2024-06-16,148,153,301,194,1,91,0,15,7,6,1
OCNITA,2024-06-17,77,109,186,112,0,63,0,11,1,6,0
OCNITA,2024-06-18,69,83,152,84,0,50,4,14,2,6,0
OCNITA,2024-06-19,75,81,156,125,0,23,0,8,3,6,0
OCNITA,2024-06-20,70,68,138,88,0,37,0,13,4,6,0
OCNITA,2024-06-21,126,144,270,158,4,91,0,17,5,6,0
OCNITA,2024-06-22,191,227,418,346,1,58,0,13,6,6,1
OCNITA,2024-06-23,169,137,306,213,3,70,4,16,7,6,1
OCNITA,2024-06-24,90,101,191,113,0,65,0,13,1,6,0
OCNITA,2024-06-25,98,95,193,115,0,64,2,12,2,6,0
OCNITA,2024-06-26,69,79,148,88,0,49,2,9,3,6,0
OCNITA,2024-06-27,53,75,128,76,0,43,0,9,4,6,0
OCNITA,2024-06-28,119,99,218,120,2,82,2,12,5,6,0
OCNITA,2024-06-29,199,198,397,330,2,50,4,11,6,6,1
OCNITA,2024-06-30,128,168,296,201,0,79,2,14,7,6,1
OCNITA,2024-07-01,84,95,179,125,0,41,1,12,1,7,0
OCNITA,2024-07-02,96,116,212,133,4,62,2,11,2,7,0
OCNITA,2024-07-03,85,99,184,116,0,58,0,10,3,7,0
OCNITA,2024-07-04,89,105,194,136,2,41,2,13,4,7,0
OCNITA,2024-07-05,124,116,240,137,0,90,0,13,5,7,0
OCNITA,2024-07-06,195,189,384,326,2,43,0,13,6,7,1
OCNITA,2024-07-07,150,149,299,199,10,74,0,16,7,7,1
OCNITA,2024-07-08,99,96,195,101,7,71,0,16,1,7,0
OCNITA,2024-07-09,78,80,158,82,0,61,1,14,2,7,0
OCNITA,2024-07-10,109,122,231,141,0,75,1,14,3,7,0
OCNITA,2024-07-11,97,118,215,122,1,83,0,9,4,7,0
OCNITA,2024-07-12,115,133,248,170,0,67,1,10,5,7,0
OCNITA,2024-07-13,163,190,353,261,1,77,0,14,6,7,1
OCNITA,2024-07-14,120,114,234,142,10,68,0,14,7,7,1
OCNITA,2024-07-15,38,64,102,59,1,34,0,8,1,7,0
OCNITA,2024-07-16,90,111,201,141,0,44,1,15,2,7,0
OCNITA,2024-07-17,95,94,189,109,0,69,0,11,3,7,0
OCNITA,2024-07-18,92,100,192,113,0,66,0,13,4,7,0
OCNITA,2024-07-19,103,105,208,148,2,43,1,14,5,7,0
OCNITA,2024-07-20,179,213,392,307,3,62,2,18,6,7,1
OCNITA,2024-07-21,142,92,234,156,5,61,1,11,7,7,1
OCNITA,2024-07-22,71,93,164,92,0,57,1,14,1,7,0
OCNITA,2024-07-23,107,100,207,123,2,60,0,22,2,7,0
OCNITA,2024-07-24,100,110,210,140,0,59,0,11,3,7,0
OCNITA,2024-07-25,89,90,179,130,2,35,0,12,4,7,0
OCNITA,2024-07-26,68,73,141,91,0,42,0,8,5,7,0
OCNITA,2024-07-27,160,169,329,236,4,72,0,17,6,7,1
OCNITA,2024-07-28,125,137,262,162,1,85,0,14,7,7,1
OCNITA,2024-07-29,85,76,161,83,0,63,1,14,1,7,0
OCNITA,2024-07-30,79,109,188,123,3,44,0,18,2,7,0
OCNITA,2024-07-31,85,76,161,106,0,44,0,11,3,7,0
OCNITA,2024-08-01,83,93,176,91,3,66,4,12,4,8,0
OCNITA,2024-08-02,117,122,239,174,2,45,0,18,5,8,0
OCNITA,2024-08-03,176,205,381,273,0,86,3,19,6,8,1
OCNITA,2024-08-04,112,114,226,132,4,75,0,15,7,8,1
OCNITA,2024-08-05,106,103,209,116,6,68,2,17,1,8,0
OCNITA,2024-08-06,71,97,168,98,1,58,0,11,2,8,0
OCNITA,2024-08-07,110,131,241,185,3,34,0,19,3,8,0
OCNITA,2024-08-08,92,118,210,150,0,45,0,15,4,8,0
OCNITA,2024-08-09,158,139,297,202,7,67,2,19,5,8,0
OCNITA,2024-08-10,229,236,465,374,4,66,0,21,6,8,1
OCNITA,2024-08-11,152,168,320,196,6,99,0,19,7,8,1
OCNITA,2024-08-12,76,95,171,111,6,40,0,14,1,8,0
OCNITA,2024-08-13,103,104,207,155,2,38,0,12,2,8,0
OCNITA,2024-08-14,164,187,351,224,10,95,0,22,3,8,0
OCNITA,2024-08-15,128,87,215,130,9,62,3,11,4,8,0
OCNITA,2024-08-16,112,114,226,130,0,76,1,19,5,8,0
OCNITA,2024-08-17,183,203,386,297,7,64,0,18,6,8,1
OCNITA,2024-08-18,112,147,259,161,8,72,1,17,7,8,1
OCNITA,2024-08-19,134,121,255,191,2,49,0,13,1,8,0
OCNITA,2024-08-20,86,123,209,154,5,37,0,13,2,8,0
OCNITA,2024-08-21,110,119,229,166,4,43,2,14,3,8,0
OCNITA,2024-08-22,118,122,240,139,4,80,2,15,4,8,0
OCNITA,2024-08-23,120,157,277,182,4,72,2,17,5,8,0
OCNITA,2024-08-24,243,246,489,378,1,91,1,18,6,8,1
OCNITA,2024-08-25,164,166,330,220,6,92,1,11,7,8,1
OCNITA,2024-08-26,83,88,171,108,0,51,0,12,1,8,0
OCNITA,2024-08-27,121,120,241,154,6,66,2,13,2,8,0
OCNITA,2024-08-28,164,185,349,250,4,80,0,15,3,8,0
OCNITA,2024-08-29,91,109,200,128,3,38,5,26,4,8,0
OCNITA,2024-08-30,91,111,202,129,0,63,0,10,5,8,0
OCNITA,2024-08-31,174,215,389,298,5,69,1,16,6,8,1
OCNITA,2024-09-01,130,127,257,179,2,62,0,14,7,9,1
OCNITA,2024-09-02,64,70,134,76,0,47,0,11,1,9,0
OCNITA,2024-09-03,60,65,125,66,0,44,4,11,2,9,0
OCNITA,2024-09-04,66,100,166,112,2,42,0,10,3,9,0
OCNITA,2024-09-05,67,61,128,83,0,34,0,11,4,9,0
OCNITA,2024-09-06,82,94,176,119,0,40,0,17,5,9,0
OCNITA,2024-09-07,187,199,386,321,5,45,0,15,6,9,1
OCNITA,2024-09-08,127,120,247,204,0,34,0,9,7,9,1
OCNITA,2024-09-09,71,92,163,98,0,52,0,13,1,9,0
OCNITA,2024-09-10,73,82,155,93,0,51,1,10,2,9,0
OCNITA,2024-09-11,121,123,244,164,0,66,0,14,3,9,0
OCNITA,2024-09-12,77,88,165,115,4,34,1,11,4,9,0
OCNITA,2024-09-13,71,86,157,79,0,63,0,15,5,9,0
OCNITA,2024-09-14,197,205,402,339,1,50,0,12,6,9,1
OCNITA,2024-09-15,96,123,219,143,0,66,0,10,7,9,1
OCNITA,2024-09-16,71,87,158,103,0,43,0,12,1,9,0
OCNITA,2024-09-17,77,97,174,129,0,35,0,10,2,9,0
OCNITA,2024-09-18,74,99,173,107,1,55,0,10,3,9,0
OCNITA,2024-09-19,140,121,261,198,2,47,0,14,4,9,0
OCNITA,2024-09-20,95,110,205,136,0,58,0,11,5,9,0
OCNITA,2024-09-21,229,241,470,357,3,98,0,12,6,9,1
OCNITA,2024-09-22,107,116,223,171,1,38,1,12,7,9,1
OCNITA,2024-09-23,90,105,195,101,1,81,0,12,1,9,0
OCNITA,2024-09-24,91,84,175,120,1,41,0,13,2,9,0
OCNITA,2024-09-25,79,92,171,139,0,24,0,8,3,9,0
OCNITA,2024-09-26,80,90,170,119,0,33,2,16,4,9,0
OCNITA,2024-09-27,110,115,225,161,0,51,0,13,5,9,0
OCNITA,2024-09-28,141,148,289,229,0,49,0,11,6,9,1
OCNITA,2024-09-29,138,118,256,133,1,109,0,13,7,9,1
OCNITA,2024-09-30,61,82,143,77,4,47,1,14,1,9,0
OCNITA,2024-10-01,69,84,153,86,0,56,0,11,2,10,0
OCNITA,2024-10-02,70,103,173,108,0,36,2,27,3,10,0
OCNITA,2024-10-03,67,86,153,83,1,57,0,12,4,10,0
OCNITA,2024-10-04,80,95,175,116,0,44,0,15,5,10,0
OCNITA,2024-10-05,187,191,378,330,2,31,1,14,6,10,1
OCNITA,2024-10-06,169,104,273,161,3,76,4,29,7,10,1
OCNITA,2024-10-07,113,108,221,126,0,48,1,46,1,10,0
OCNITA,2024-10-08,96,108,204,140,0,51,2,11,2,10,0
OCNITA,2024-10-09,114,110,224,139,1,68,3,13,3,10,0
OCNITA,2024-10-10,93,109,202,116,3,60,0,23,4,10,0
OCNITA,2024-10-11,93,122,215,137,0,60,0,18,5,10,0
OCNITA,2024-10-12,151,169,320,265,4,40,0,11,6,10,1
OCNITA,2024-10-13,133,126,259,180,0,60,0,19,7,10,1
OCNITA,2024-10-14,104,132,236,196,0,29,0,11,1,10,0
OCNITA,2024-10-15,112,119,231,135,0,85,0,11,2,10,0
OCNITA,2024-10-16,68,75,143,76,0,57,0,10,3,10,0
OCNITA,2024-10-17,110,97,207,144,0,49,0,14,4,10,0
OCNITA,2024-10-18,82,83,165,94,0,59,0,12,5,10,0
OCNITA,2024-10-19,165,170,335,272,2,51,0,10,6,10,1
OCNITA,2024-10-20,128,128,256,175,0,62,4,15,7,10,1
OCNITA,2024-10-21,40,70,110,71,6,23,0,10,1,10,0
OCNITA,2024-10-22,96,124,220,136,0,71,0,13,2,10,0
OCNITA,2024-10-23,71,64,135,82,0,45,0,8,3,10,0
OCNITA,2024-10-24,90,115,205,124,4,62,0,15,4,10,0
OCNITA,2024-10-25,69,75,144,86,0,47,0,11,5,10,0
OCNITA,2024-10-26,188,209,397,322,2,61,0,12,6,10,1
OCNITA,2024-10-27,147,147,294,223,1,58,0,12,7,10,1
OCNITA,2024-10-28,69,80,149,80,0,60,0,9,1,10,0
OCNITA,2024-10-29,58,72,130,106,1,18,0,5,2,10,0
OCNITA,2024-10-30,104,107,211,152,2,42,4,11,3,10,0
OCNITA,2024-10-31,89,103,192,124,0,56,0,12,4,10,0
OCNITA,2024-11-01,92,104,196,153,0,32,0,11,5,11,0
OCNITA,2024-11-02,207,186,393,349,4,29,0,11,6,11,1
OCNITA,2024-11-03,110,122,232,148,2,74,0,8,7,11,1
OCNITA,2024-11-04,59,72,131,80,2,39,1,9,1,11,0
OCNITA,2024-11-05,70,88,158,95,2,50,0,11,2,11,0
OCNITA,2024-11-06,108,113,221,159,2,44,1,15,3,11,0
OCNITA,2024-11-07,74,86,160,117,0,32,0,11,4,11,0
OCNITA,2024-11-08,109,123,232,159,0,57,1,15,5,11,0
OCNITA,2024-11-09,241,254,495,382,0,98,2,13,6,11,1
OCNITA,2024-11-10,136,154,290,210,4,62,0,14,7,11,1
OCNITA,2024-11-11,48,69,117,74,0,33,0,10,1,11,0
OCNITA,2024-11-12,69,67,136,96,0,33,0,7,2,11,0
OCNITA,2024-11-13,82,85,167,117,0,36,0,14,3,11,0
OCNITA,2024-11-14,77,82,159,105,0,46,0,8,4,11,0
OCNITA,2024-11-15,72,70,142,111,0,22,0,9,5,11,0
OCNITA,2024-11-16,227,274,501,424,1,62,0,14,6,11,1
OCNITA,2024-11-17,174,174,348,256,3,76,0,13,7,11,1
OCNITA,2024-11-18,40,59,99,70,0,20,0,9,1,11,0
OCNITA,2024-11-19,91,100,191,110,0,68,0,13,2,11,0
OCNITA,2024-11-20,75,74,149,115,2,23,0,9,3,11,0
OCNITA,2024-11-21,55,60,115,78,1,26,0,10,4,11,0
OCNITA,2024-11-22,47,67,114,59,1,43,1,10,5,11,0
OCNITA,2024-11-23,133,141,274,216,5,40,2,11,6,11,1
OCNITA,2024-11-24,102,119,221,156,3,53,0,9,7,11,1
OCNITA,2024-11-25,85,96,181,126,0,48,0,7,1,11,0
OCNITA,2024-11-26,73,76,149,88,0,44,1,16,2,11,0
OCNITA,2024-11-27,43,51,94,74,0,13,0,7,3,11,0
OCNITA,2024-11-28,60,65,125,85,0,34,0,6,4,11,0
OCNITA,2024-11-29,45,57,102,58,1,35,0,8,5,11,0
OCNITA,2024-11-30,136,144,280,203,5,60,0,12,6,11,1
OCNITA,2024-12-01,59,45,104,71,1,25,0,7,7,12,1
