pctf,data,intrare_day,iesire_day,total_day,car_in,car_out,bus_in,bus_out,light_trucks_in,light_trucks_out,trucks_in,trucks_out,zi_sapt,month,is_weekend
MIRNOE,2025-03-13,77,62,139,40,32,4,3,2,1,31,26,4,3,0
MIRNOE,2025-03-14,49,65,114,28,37,5,3,0,0,16,25,5,3,0
MIRNOE,2025-03-15,96,89,185,58,69,5,5,0,0,33,15,6,3,1
MIRNOE,2025-03-16,73,81,154,52,69,4,3,0,1,17,8,7,3,1
MIRNOE,2025-03-17,33,47,80,17,29,4,3,2,1,10,14,1,3,0
MIRNOE,2025-03-18,64,68,132,32,39,4,3,1,1,27,25,2,3,0
MIRNOE,2025-03-19,76,62,138,40,34,6,4,0,0,30,24,3,3,0
MIRNOE,2025-03-20,55,69,124,36,50,4,3,1,0,14,16,4,3,0
MIRNOE,2025-03-21,67,77,144,42,44,4,3,0,2,21,28,5,3,0
MIRNOE,2025-03-22,85,95,180,62,69,5,3,2,1,16,22,6,3,1
MIRNOE,2025-03-23,81,68,149,61,57,4,4,2,3,14,4,7,3,1
MIRNOE,2025-03-24,38,59,97,26,43,4,3,0,0,8,13,1,3,0
MIRNOE,2025-03-25,76,68,144,36,44,4,4,1,1,35,19,2,3,0
MIRNOE,2025-03-26,80,67,147,38,50,5,4,0,0,37,13,3,3,0
MIRNOE,2025-03-27,59,75,134,40,52,4,3,0,0,15,20,4,3,0
MIRNOE,2025-03-28,80,76,156,52,57,5,4,1,1,22,14,5,3,0
MIRNOE,2025-03-29,60,91,151,37,60,7,6,2,2,14,23,6,3,1
MIRNOE,2025-03-30,93,82,175,54,69,4,3,2,1,33,9,7,3,1
MIRNOE,2025-03-31,56,46,102,24,29,5,3,2,0,25,14,1,3,0
MIRNOE,2025-04-01,74,79,153,35,51,4,3,1,1,34,24,2,4,0
MIRNOE,2025-04-02,66,61,127,31,32,4,3,4,2,27,24,3,4,0
MIRNOE,2025-04-03,63,60,123,40,32,4,3,1,0,18,25,4,4,0
MIRNOE,2025-04-04,95,97,192,56,67,4,3,4,4,31,23,5,4,0
MIRNOE,2025-04-05,101,121,222,77,95,5,4,0,0,19,22,6,4,1
MIRNOE,2025-04-06,73,74,147,49,56,4,4,2,2,18,12,7,4,1
MIRNOE,2025-04-07,41,53,94,24,26,4,3,1,1,12,23,1,4,0
MIRNOE,2025-04-08,70,65,135,41,53,6,4,0,0,23,8,2,4,0
MIRNOE,2025-04-09,77,73,150,41,52,5,3,0,0,31,18,3,4,0
MIRNOE,2025-04-10,68,67,135,39,40,5,5,1,1,23,21,4,4,0
MIRNOE,2025-04-11,56,69,125,39,43,4,3,0,1,13,22,5,4,0
MIRNOE,2025-04-12,89,107,196,58,90,4,3,2,1,25,13,6,4,1
MIRNOE,2025-04-13,107,98,205,80,84,4,3,1,1,22,10,7,4,1
MIRNOE,2025-04-14,40,52,92,20,30,4,3,0,0,16,19,1,4,0
MIRNOE,2025-04-15,63,70,133,38,44,4,4,0,0,21,22,2,4,0
MIRNOE,2025-04-16,87,97,184,49,64,5,3,3,2,30,28,3,4,0
MIRNOE,2025-04-17,56,72,128,42,40,4,3,2,1,8,28,4,4,0
MIRNOE,2025-04-18,85,110,195,59,77,4,3,0,1,22,29,5,4,0
MIRNOE,2025-04-19,67,97,164,54,85,6,4,0,0,7,8,6,4,1
MIRNOE,2025-04-20,44,33,77,36,26,1,0,1,0,6,7,7,4,1
MIRNOE,2025-04-21,92,68,160,76,60,4,4,0,0,12,4,1,4,0
MIRNOE,2025-04-22,70,96,166,43,63,4,4,1,2,22,27,2,4,0
MIRNOE,2025-04-23,63,80,143,32,56,5,3,0,0,26,21,3,4,0
MIRNOE,2025-04-24,81,92,173,51,69,4,3,0,1,26,19,4,4,0
MIRNOE,2025-04-25,88,112,200,58,94,4,3,0,0,26,15,5,4,0
MIRNOE,2025-04-26,88,145,233,61,118,4,3,3,4,20,20,6,4,1
MIRNOE,2025-04-27,118,118,236,100,112,4,3,1,0,13,3,7,4,1
MIRNOE,2025-04-28,119,75,194,109,68,4,3,1,0,5,4,1,4,0
MIRNOE,2025-04-29,80,96,176,60,58,4,3,2,2,14,33,2,4,0
MIRNOE,2025-04-30,58,76,134,42,44,5,3,1,1,10,28,3,4,0
MIRNOE,2025-05-01,62,75,137,47,52,4,3,1,1,10,19,4,5,0
MIRNOE,2025-05-02,64,81,145,53,45,4,3,1,1,6,32,5,5,0
MIRNOE,2025-05-03,95,90,185,60,64,4,4,1,0,30,22,6,5,1
MIRNOE,2025-05-04,73,67,140,55,58,4,4,1,1,13,4,7,5,1
MIRNOE,2025-05-05,41,67,108,26,46,5,4,0,0,10,17,1,5,0
MIRNOE,2025-05-06,77,76,153,47,60,4,3,1,1,25,12,2,5,0
MIRNOE,2025-05-07,71,83,154,44,65,5,4,0,0,22,14,3,5,0
MIRNOE,2025-05-08,73,79,152,37,50,4,3,2,3,30,23,4,5,0
MIRNOE,2025-05-09,59,60,119,36,42,4,4,1,1,18,13,5,5,0
MIRNOE,2025-05-10,83,95,178,59,74,4,3,2,3,18,15,6,5,1
MIRNOE,2025-05-11,87,81,168,67,73,4,3,1,1,15,4,7,5,1
MIRNOE,2025-05-12,55,49,104,19,27,4,4,2,1,30,17,1,5,0
MIRNOE,2025-05-13,76,65,141,38,40,4,4,1,1,33,20,2,5,0
MIRNOE,2025-05-14,69,76,145,38,52,5,3,1,1,25,20,3,5,0
MIRNOE,2025-05-15,75,55,130,33,33,4,3,2,0,36,19,4,5,0
MIRNOE,2025-05-16,74,74,148,45,55,4,3,0,0,25,16,5,5,0
MIRNOE,2025-05-17,127,89,216,76,72,5,4,1,2,45,11,6,5,1
MIRNOE,2025-05-18,101,74,175,63,58,4,3,2,1,32,12,7,5,1
MIRNOE,2025-05-19,36,74,110,24,49,4,3,1,0,7,22,1,5,0
MIRNOE,2025-05-20,73,76,149,42,51,4,5,2,1,25,19,2,5,0
MIRNOE,2025-05-21,54,74,128,39,45,5,3,1,1,9,25,3,5,0
MIRNOE,2025-05-22,63,70,133,43,47,4,3,0,0,16,20,4,5,0
MIRNOE,2025-05-23,64,74,138,45,56,6,3,3,2,10,13,5,5,0
MIRNOE,2025-05-24,85,86,171,60,66,4,4,0,0,21,16,6,5,1
MIRNOE,2025-05-25,84,73,157,57,59,4,5,2,1,21,8,7,5,1
MIRNOE,2025-05-26,38,66,104,25,47,4,4,1,1,8,14,1,5,0
MIRNOE,2025-05-27,44,62,106,29,38,4,3,1,2,10,19,2,5,0
MIRNOE,2025-05-28,66,69,135,42,47,6,5,1,0,17,17,3,5,0
MIRNOE,2025-05-29,44,65,109,34,42,4,3,2,1,4,19,4,5,0
MIRNOE,2025-05-30,59,82,141,50,51,4,3,1,1,4,27,5,5,0
MIRNOE,2025-05-31,64,78,142,53,56,5,3,1,1,5,18,6,5,1
MIRNOE,2025-06-01,64,58,122,53,43,4,4,2,1,5,10,7,6,1
MIRNOE,2025-06-02,46,60,106,29,37,4,3,1,1,12,19,1,6,0
MIRNOE,2025-06-03,62,86,148,52,61,4,5,0,0,6,20,2,6,0
MIRNOE,2025-06-04,57,79,136,43,63,6,4,0,0,8,12,3,6,0
MIRNOE,2025-06-05,56,66,122,35,40,4,3,3,5,14,18,4,6,0
MIRNOE,2025-06-06,60,88,148,49,65,4,3,0,1,7,19,5,6,0
MIRNOE,2025-06-07,80,102,182,62,82,4,3,2,2,12,15,6,6,1
MIRNOE,2025-06-08,82,84,166,70,72,5,4,0,0,7,8,7,6,1
MIRNOE,2025-06-09,48,54,102,37,37,4,4,0,0,7,13,1,6,0
MIRNOE,2025-06-10,81,79,160,44,51,4,4,1,2,32,22,2,6,0
MIRNOE,2025-06-11,78,90,168,50,58,5,4,1,0,22,28,3,6,0
MIRNOE,2025-06-12,84,77,161,50,50,4,3,1,1,29,23,4,6,0
MIRNOE,2025-06-13,71,82,153,47,61,6,3,0,0,18,18,5,6,0
MIRNOE,2025-06-14,73,77,150,46,53,4,4,3,3,20,17,6,6,1
MIRNOE,2025-06-15,97,87,184,79,73,5,3,1,1,12,10,7,6,1
MIRNOE,2025-06-16,55,59,114,37,43,4,3,2,2,12,11,1,6,0
MIRNOE,2025-06-17,75,74,149,38,52,4,6,3,2,30,14,2,6,0
MIRNOE,2025-06-18,78,81,159,45,49,7,3,3,2,23,27,3,6,0
MIRNOE,2025-06-19,84,72,156,47,54,6,4,1,1,30,13,4,6,0
MIRNOE,2025-06-20,69,85,154,47,51,4,4,1,1,17,29,5,6,0
MIRNOE,2025-06-21,76,91,167,55,63,4,3,2,2,15,23,6,6,1
MIRNOE,2025-06-22,126,83,209,80,70,5,4,2,2,39,7,7,6,1
MIRNOE,2025-06-23,50,71,121,35,43,5,4,0,0,10,24,1,6,0
MIRNOE,2025-06-24,68,78,146,42,49,4,5,0,0,22,24,2,6,0
MIRNOE,2025-06-25,64,74,138,33,49,7,5,0,1,24,19,3,6,0
MIRNOE,2025-06-26,72,76,148,42,52,5,3,0,0,25,21,4,6,0
MIRNOE,2025-06-27,59,84,143,42,54,4,3,0,0,13,27,5,6,0
MIRNOE,2025-06-28,91,96,187,66,73,5,4,3,1,17,18,6,6,1
MIRNOE,2025-06-29,86,87,173,55,65,6,3,1,1,24,18,7,6,1
MIRNOE,2025-06-30,66,80,146,35,39,4,5,3,1,24,35,1,6,0
MIRNOE,2025-07-01,71,96,167,44,52,5,5,1,1,21,38,2,7,0
MIRNOE,2025-07-02,68,86,154,42,45,6,4,1,2,19,35,3,7,0
MIRNOE,2025-07-03,64,89,153,45,56,4,4,2,2,13,27,4,7,0
MIRNOE,2025-07-04,55,82,137,41,56,4,3,0,0,10,23,5,7,0
MIRNOE,2025-07-05,93,92,185,56,66,5,3,2,1,30,22,6,7,1
MIRNOE,2025-07-06,104,102,206,81,80,6,4,0,0,17,18,7,7,1
MIRNOE,2025-07-07,59,65,124,29,46,4,4,0,0,26,15,1,7,0
MIRNOE,2025-07-08,58,71,129,39,42,4,6,0,0,15,23,2,7,0
MIRNOE,2025-07-09,85,97,182,50,61,5,3,1,1,29,32,3,7,0
MIRNOE,2025-07-10,105,82,187,55,60,4,3,0,0,46,19,4,7,0
MIRNOE,2025-07-11,78,106,184,58,69,4,3,1,2,15,32,5,7,0
MIRNOE,2025-07-12,82,99,181,65,76,5,4,0,0,12,19,6,7,1
MIRNOE,2025-07-13,132,98,230,78,83,6,3,5,2,43,10,7,7,1
MIRNOE,2025-07-14,51,82,133,36,53,4,3,1,0,10,26,1,7,0
MIRNOE,2025-07-15,71,89,160,38,46,4,5,2,1,27,37,2,7,0
MIRNOE,2025-07-16,90,75,165,43,40,4,3,2,1,41,31,3,7,0
MIRNOE,2025-07-17,106,102,208,53,61,4,4,1,1,48,36,4,7,0
MIRNOE,2025-07-18,72,112,184,52,55,4,3,2,5,14,49,5,7,0
MIRNOE,2025-07-19,89,96,185,57,68,4,3,2,1,26,24,6,7,1
MIRNOE,2025-07-20,132,121,253,82,89,5,3,4,5,41,24,7,7,1
MIRNOE,2025-07-21,69,84,153,42,53,4,3,0,0,23,28,1,7,0
MIRNOE,2025-07-22,87,92,179,44,44,4,5,1,1,38,42,2,7,0
MIRNOE,2025-07-23,94,81,175,48,63,6,4,1,0,39,14,3,7,0
MIRNOE,2025-07-24,105,87,192,49,51,4,3,1,2,51,31,4,7,0
MIRNOE,2025-07-25,122,129,251,66,88,4,3,0,0,52,38,5,7,0
MIRNOE,2025-07-26,99,109,208,50,68,4,4,2,1,43,36,6,7,1
MIRNOE,2025-07-27,116,82,198,77,63,6,3,1,2,32,14,7,7,1
MIRNOE,2025-07-28,55,69,124,37,53,4,3,1,0,13,13,1,7,0
MIRNOE,2025-07-29,97,83,180,55,60,4,4,0,0,38,19,2,7,0
MIRNOE,2025-07-30,94,86,180,50,53,5,3,3,3,36,27,3,7,0
MIRNOE,2025-07-31,98,82,180,51,57,4,3,2,2,41,20,4,7,0
MIRNOE,2025-08-01,83,104,187,39,68,4,3,1,1,39,32,5,8,0
MIRNOE,2025-08-02,135,136,271,83,95,5,4,1,1,46,36,6,8,1
MIRNOE,2025-08-03,125,108,233,80,78,5,3,1,1,39,26,7,8,1
MIRNOE,2025-08-04,91,93,184,50,50,5,3,0,0,36,40,1,8,0
MIRNOE,2025-08-05,126,95,221,55,63,4,4,1,1,66,27,2,8,0
MIRNOE,2025-08-06,111,107,218,50,66,5,3,2,2,54,36,3,8,0
MIRNOE,2025-08-07,101,104,205,51,57,4,3,1,0,45,44,4,8,0
MIRNOE,2025-08-08,101,114,215,72,78,4,3,1,0,24,33,5,8,0
MIRNOE,2025-08-09,106,122,228,60,76,4,3,1,2,41,41,6,8,1
MIRNOE,2025-08-10,128,92,220,86,72,5,3,0,0,37,17,7,8,1
MIRNOE,2025-08-11,77,97,174,51,60,5,3,1,0,20,34,1,8,0
MIRNOE,2025-08-12,107,97,204,46,57,5,4,3,2,53,34,2,8,0
MIRNOE,2025-08-13,69,100,169,47,63,5,3,1,1,16,33,3,8,0
MIRNOE,2025-08-14,108,110,218,65,74,4,3,0,0,39,33,4,8,0
MIRNOE,2025-08-15,99,97,196,65,77,4,3,0,0,30,17,5,8,0
MIRNOE,2025-08-16,130,115,245,84,90,4,3,4,2,38,20,6,8,1
MIRNOE,2025-08-17,124,109,233,103,98,5,3,2,1,14,7,7,8,1
MIRNOE,2025-08-18,53,102,155,28,63,6,3,0,1,19,35,1,8,0
MIRNOE,2025-08-19,107,94,201,69,65,4,5,2,1,32,23,2,8,0
MIRNOE,2025-08-20,102,93,195,50,58,5,5,1,1,46,29,3,8,0
MIRNOE,2025-08-21,109,84,193,57,59,4,3,3,0,45,22,4,8,0
MIRNOE,2025-08-22,101,127,228,69,91,4,3,0,0,28,33,5,8,0
MIRNOE,2025-08-23,134,117,251,84,95,4,3,0,0,46,19,6,8,1
MIRNOE,2025-08-24,157,113,270,119,92,5,3,2,2,31,16,7,8,1
MIRNOE,2025-08-25,74,93,167,45,63,5,3,1,0,23,27,1,8,0
MIRNOE,2025-08-26,120,104,224,58,60,4,4,1,1,57,39,2,8,0
MIRNOE,2025-08-27,130,127,257,78,94,5,3,1,1,46,29,3,8,0
MIRNOE,2025-08-28,114,107,221,69,66,4,3,1,2,40,36,4,8,0
MIRNOE,2025-08-29,103,132,235,66,89,4,4,1,0,32,39,5,8,0
MIRNOE,2025-08-30,112,114,226,78,96,4,4,0,0,30,14,6,8,1
MIRNOE,2025-08-31,91,116,207,69,83,5,3,1,3,16,27,7,8,1
MIRNOE,2025-09-01,59,65,124,28,40,4,4,2,1,25,20,1,9,0
MIRNOE,2025-09-02,80,95,175,51,53,4,5,0,0,25,37,2,9,0
MIRNOE,2025-09-03,97,101,198,58,70,5,3,2,3,32,25,3,9,0
MIRNOE,2025-09-04,97,70,167,53,48,4,3,3,1,37,18,4,9,0
MIRNOE,2025-09-05,117,110,227,67,62,4,3,1,1,45,44,5,9,0
MIRNOE,2025-09-06,90,108,198,64,84,5,3,0,0,21,21,6,9,1
MIRNOE,2025-09-07,145,131,276,121,94,5,5,3,4,16,28,7,9,1
MIRNOE,2025-09-08,49,75,124,32,55,4,3,0,0,13,17,1,9,0
MIRNOE,2025-09-09,92,72,164,54,48,7,3,1,1,30,20,2,9,0
MIRNOE,2025-09-10,78,98,176,43,68,5,6,1,2,29,22,3,9,0
MIRNOE,2025-09-11,104,97,201,62,62,4,3,2,2,36,30,4,9,0
MIRNOE,2025-09-12,90,93,183,66,67,4,3,1,1,19,22,5,9,0
MIRNOE,2025-09-13,84,103,187,59,68,4,3,2,2,19,30,6,9,1
MIRNOE,2025-09-14,114,112,226,90,82,5,3,2,1,17,26,7,9,1
MIRNOE,2025-09-15,45,55,100,21,34,4,3,0,2,20,16,1,9,0
MIRNOE,2025-09-16,102,100,202,54,69,4,4,1,2,43,25,2,9,0
MIRNOE,2025-09-17,73,72,145,39,42,5,4,2,1,27,25,3,9,0
MIRNOE,2025-09-18,85,68,153,46,50,5,3,1,0,33,15,4,9,0
MIRNOE,2025-09-19,86,84,170,44,52,5,3,2,2,35,27,5,9,0
MIRNOE,2025-09-20,102,112,214,70,85,7,7,1,1,24,19,6,9,1
MIRNOE,2025-09-21,98,118,216,80,96,5,3,0,0,13,19,7,9,1
MIRNOE,2025-09-22,62,82,144,40,41,4,4,0,0,18,37,1,9,0
MIRNOE,2025-09-23,63,70,133,42,51,4,5,0,0,17,14,2,9,0
MIRNOE,2025-09-24,70,75,145,38,54,5,4,1,1,26,16,3,9,0
MIRNOE,2025-09-25,107,114,221,63,83,13,4,2,1,29,26,4,9,0
MIRNOE,2025-09-26,74,79,153,49,57,5,3,2,3,18,16,5,9,0
MIRNOE,2025-09-27,106,101,207,70,87,4,5,2,1,30,8,6,9,1
MIRNOE,2025-09-28,72,86,158,61,76,5,4,0,0,6,6,7,9,1
MIRNOE,2025-09-29,78,65,143,38,50,4,4,1,0,35,11,1,9,0
MIRNOE,2025-09-30,56,64,120,35,48,4,3,1,1,16,12,2,9,0
MIRNOE,2025-10-01,73,102,175,52,58,4,3,2,2,15,39,3,10,0
MIRNOE,2025-10-02,59,65,124,35,33,4,3,0,1,20,28,4,10,0
MIRNOE,2025-10-03,82,83,165,53,55,4,3,2,2,23,23,5,10,0
MIRNOE,2025-10-04,103,116,219,85,94,5,3,3,2,10,17,6,10,1
MIRNOE,2025-10-05,136,129,265,98,111,4,4,0,1,34,13,7,10,1
MIRNOE,2025-10-06,41,69,110,20,35,4,3,2,1,15,30,1,10,0
MIRNOE,2025-10-07,109,97,206,64,55,4,3,2,2,39,37,2,10,0
MIRNOE,2025-10-08,76,79,155,48,57,4,3,0,0,24,19,3,10,0
MIRNOE,2025-10-09,60,85,145,44,56,4,3,0,0,12,26,4,10,0
MIRNOE,2025-10-10,84,105,189,65,70,4,4,1,0,14,31,5,10,0
MIRNOE,2025-10-11,128,125,253,82,100,4,3,2,2,40,20,6,10,1
MIRNOE,2025-10-12,116,118,234,91,82,4,3,0,0,21,33,7,10,1
MIRNOE,2025-10-13,33,72,105,24,47,4,3,0,0,5,22,1,10,0
MIRNOE,2025-10-14,64,61,125,46,37,4,3,4,1,10,20,2,10,0
MIRNOE,2025-10-15,77,77,154,51,65,4,3,0,0,22,9,3,10,0
MIRNOE,2025-10-16,58,70,128,34,42,4,3,1,1,19,24,4,10,0
MIRNOE,2025-10-17,92,87,179,58,68,5,3,2,1,27,15,5,10,0
MIRNOE,2025-10-18,98,102,200,63,76,4,5,1,1,30,20,6,10,1
MIRNOE,2025-10-19,120,121,241,95,100,5,5,1,2,19,14,7,10,1
MIRNOE,2025-10-20,45,56,101,25,32,4,3,0,0,16,21,1,10,0
MIRNOE,2025-10-21,71,71,142,41,45,5,4,0,0,25,22,2,10,0
MIRNOE,2025-10-22,78,98,176,52,61,5,4,0,0,21,33,3,10,0
MIRNOE,2025-10-23,98,92,190,72,72,4,3,1,2,21,15,4,10,0
MIRNOE,2025-10-24,83,112,195,57,94,4,3,1,1,21,14,5,10,0
MIRNOE,2025-10-25,90,98,188,68,83,4,3,1,1,17,11,6,10,1
MIRNOE,2025-10-26,116,89,205,88,74,4,3,3,1,21,11,7,10,1
MIRNOE,2025-10-27,61,68,129,37,44,4,3,0,0,20,21,1,10,0
MIRNOE,2025-10-28,66,58,124,30,35,4,4,0,2,32,17,2,10,0
MIRNOE,2025-10-29,94,87,181,40,56,5,3,1,1,48,27,3,10,0
MIRNOE,2025-10-30,99,94,193,63,59,4,3,1,0,31,32,4,10,0
MIRNOE,2025-10-31,78,92,170,53,64,4,3,1,1,20,24,5,10,0
MIRNOE,2025-11-01,110,115,225,71,89,5,5,1,0,33,21,6,11,1
MIRNOE,2025-11-02,114,95,209,79,77,6,5,2,2,27,11,7,11,1
MIRNOE,2025-11-03,49,64,113,25,48,4,4,1,1,19,11,1,11,0
MIRNOE,2025-11-04,78,78,156,46,52,4,4,0,0,28,22,2,11,0
MIRNOE,2025-11-05,97,110,207,49,72,6,3,1,0,41,35,3,11,0
MIRNOE,2025-11-06,86,76,162,45,54,3,3,0,0,38,19,4,11,0
MIRNOE,2025-11-07,71,82,153,44,46,4,3,0,0,23,33,5,11,0
MIRNOE,2025-11-08,122,112,234,97,94,6,3,2,2,17,13,6,11,1
MIRNOE,2025-11-09,112,124,236,95,112,4,5,0,2,13,5,7,11,1
MIRNOE,2025-11-10,45,56,101,33,39,4,4,0,0,8,13,1,11,0
MIRNOE,2025-11-11,65,73,138,52,46,4,4,0,0,9,23,2,11,0
MIRNOE,2025-11-12,69,61,130,38,48,5,3,2,0,24,10,3,11,0
MIRNOE,2025-11-13,91,77,168,54,61,4,3,0,0,33,13,4,11,0
MIRNOE,2025-11-14,69,88,157,48,72,4,3,0,0,17,13,5,11,0
MIRNOE,2025-11-15,89,99,188,63,73,7,5,0,0,19,21,6,11,1
MIRNOE,2025-11-16,116,94,210,77,80,6,6,1,1,32,7,7,11,1
MIRNOE,2025-11-17,45,56,101,29,35,5,4,0,0,11,17,1,11,0
MIRNOE,2025-11-18,75,62,137,42,42,4,5,0,0,29,15,2,11,0
MIRNOE,2025-11-19,56,56,112,33,45,5,3,0,0,18,8,3,11,0
MIRNOE,2025-11-20,70,64,134,44,49,4,4,0,0,22,11,4,11,0
MIRNOE,2025-11-21,75,88,163,50,58,4,4,1,1,20,25,5,11,0
MIRNOE,2025-11-22,124,97,221,84,79,4,5,2,1,34,12,6,11,1
MIRNOE,2025-11-23,104,101,205,82,90,4,5,0,2,18,4,7,11,1
MIRNOE,2025-11-24,52,48,100,21,33,4,4,1,0,26,11,1,11,0
MIRNOE,2025-11-25,52,71,123,30,46,4,5,0,0,18,20,2,11,0
MIRNOE,2025-11-26,75,65,140,42,40,5,5,1,2,27,18,3,11,0
MIRNOE,2025-11-27,84,65,149,40,42,4,4,1,0,39,19,4,11,0
MIRNOE,2025-11-28,98,94,192,64,68,4,4,1,1,29,21,5,11,0
MIRNOE,2025-11-29,119,106,225,62,74,6,5,2,0,49,27,6,11,1
MIRNOE,2025-11-30,72,78,150,49,60,4,4,2,2,17,12,7,11,1
OCNITA,2022-12-01,27,52,79,22,29,0,0,0,0,5,23,4,12,0
OCNITA,2022-12-02,11,20,31,9,14,0,0,0,0,2,6,5,12,0
OCNITA,2022-12-03,47,56,103,46,50,0,0,0,0,1,6,6,12,1
OCNITA,2022-12-04,27,31,58,21,24,0,0,0,0,6,7,7,12,1
OCNITA,2022-12-05,17,16,33,13,14,0,0,0,0,4,2,1,12,0
OCNITA,2022-12-06,13,21,34,12,18,0,0,0,0,1,3,2,12,0
OCNITA,2022-12-07,23,33,56,23,33,0,0,0,0,0,0,3,12,0
OCNITA,2022-12-08,26,33,59,22,27,0,0,0,0,4,6,4,12,0
OCNITA,2022-12-09,28,39,67,27,37,0,0,0,0,1,2,5,12,0
OCNITA,2022-12-10,37,49,86,36,43,0,0,0,0,1,6,6,12,1
OCNITA,2022-12-11,34,31,65,30,28,0,0,0,0,4,3,7,12,1
OCNITA,2022-12-12,18,29,47,17,25,0,0,0,0,1,4,1,12,0
OCNITA,2022-12-13,34,44,78,29,35,0,0,0,0,5,9,2,12,0
OCNITA,2022-12-14,22,29,51,22,28,0,0,0,0,0,1,3,12,0
OCNITA,2022-12-15,19,35,54,19,28,0,0,0,0,0,7,4,12,0
OCNITA,2022-12-16,18,23,41,14,18,0,0,0,0,4,5,5,12,0
OCNITA,2022-12-17,55,76,131,53,64,0,0,0,0,2,12,6,12,1
OCNITA,2022-12-18,24,37,61,23,35,0,0,0,0,1,2,7,12,1
OCNITA,2022-12-19,33,35,68,30,31,0,0,0,0,3,4,1,12,0
OCNITA,2022-12-20,26,38,64,23,29,0,0,0,0,3,9,2,12,0
OCNITA,2022-12-21,28,35,63,26,32,0,0,0,0,2,3,3,12,0
OCNITA,2022-12-22,19,29,48,18,24,0,0,0,0,1,5,4,12,0
OCNITA,2022-12-23,34,39,73,33,35,0,0,0,0,1,4,5,12,0
OCNITA,2022-12-24,57,64,121,53,61,0,0,0,0,4,3,6,12,1
OCNITA,2022-12-25,29,34,63,26,25,0,0,0,0,3,9,7,12,1
OCNITA,2022-12-26,24,35,59,24,30,0,0,0,0,0,5,1,12,0
OCNITA,2022-12-27,53,62,115,50,54,0,0,0,0,3,8,2,12,0
OCNITA,2022-12-28,35,53,88,33,47,0,0,0,0,2,6,3,12,0
OCNITA,2022-12-29,43,53,96,41,49,0,0,0,0,2,4,4,12,0
OCNITA,2022-12-30,37,44,81,33,38,0,0,0,0,4,6,5,12,0
OCNITA,2022-12-31,34,41,75,34,41,0,0,0,0,0,0,6,12,1
OCNITA,2023-01-01,6,3,9,6,3,0,0,0,0,0,0,7,1,1
OCNITA,2023-01-02,20,23,43,19,21,0,0,0,0,1,2,1,1,0
OCNITA,2023-01-03,36,42,78,32,38,0,0,0,0,4,4,2,1,0
OCNITA,2023-01-04,42,47,89,37,42,0,0,0,0,5,5,3,1,0
OCNITA,2023-01-05,31,42,73,30,41,0,0,0,0,1,1,4,1,0
OCNITA,2023-01-06,33,51,84,33,43,0,0,0,0,0,8,5,1,0
OCNITA,2023-01-07,24,25,49,23,24,0,0,0,0,1,1,6,1,1
OCNITA,2023-01-08,20,27,47,20,26,0,0,0,0,0,1,7,1,1
OCNITA,2023-01-09,24,30,54,23,29,0,0,0,0,1,1,1,1,0
OCNITA,2023-01-10,18,27,45,17,25,0,0,0,0,1,2,2,1,0
OCNITA,2023-01-11,18,21,39,17,19,0,0,0,0,1,2,3,1,0
OCNITA,2023-01-12,42,46,88,39,41,0,0,0,0,3,5,4,1,0
OCNITA,2023-01-13,36,45,81,36,44,0,0,0,0,0,1,5,1,0
OCNITA,2023-01-14,37,46,83,34,44,0,0,0,0,3,2,6,1,1
OCNITA,2023-01-15,15,18,33,15,18,0,0,0,0,0,0,7,1,1
OCNITA,2023-01-16,4,3,7,4,3,0,0,0,0,0,0,1,1,0
OCNITA,2023-01-17,7,8,15,7,8,0,0,0,0,0,0,2,1,0
OCNITA,2023-01-18,46,45,91,42,42,0,0,0,0,4,3,3,1,0
OCNITA,2023-01-19,29,41,70,29,39,0,0,0,0,0,2,4,1,0
OCNITA,2023-01-20,32,40,72,30,37,0,0,0,0,2,3,5,1,0
OCNITA,2023-01-21,40,50,90,40,50,0,0,0,0,0,0,6,1,1
OCNITA,2023-01-22,20,25,45,20,25,0,0,0,0,0,0,7,1,1
OCNITA,2023-01-23,8,9,17,7,8,0,0,0,0,1,1,1,1,0
OCNITA,2023-01-24,22,29,51,20,26,0,0,0,0,2,3,2,1,0
OCNITA,2023-01-25,22,24,46,19,22,0,0,0,0,3,2,3,1,0
OCNITA,2023-01-26,23,28,51,23,28,0,0,0,0,0,0,4,1,0
OCNITA,2023-01-27,21,30,51,21,30,0,0,0,0,0,0,5,1,0
OCNITA,2023-01-28,47,51,98,46,50,0,0,0,0,1,1,6,1,1
OCNITA,2023-01-29,25,32,57,24,31,0,0,0,0,1,1,7,1,1
OCNITA,2023-01-30,16,25,41,15,23,0,0,0,0,1,2,1,1,0
OCNITA,2023-01-31,25,31,56,25,28,0,0,0,0,0,3,2,1,0
OCNITA,2023-02-01,18,26,44,17,20,0,0,1,1,0,5,3,2,0
OCNITA,2023-02-02,20,29,49,20,29,0,0,0,0,0,0,4,2,0
OCNITA,2023-02-03,26,34,60,25,31,0,0,0,0,1,3,5,2,0
OCNITA,2023-02-04,48,57,105,48,55,0,0,0,0,0,2,6,2,1
OCNITA,2023-02-05,30,31,61,29,31,0,0,0,0,1,0,7,2,1
OCNITA,2023-02-06,17,23,40,16,20,0,0,0,0,1,3,1,2,0
OCNITA,2023-02-07,18,31,49,18,24,0,0,0,0,0,7,2,2,0
OCNITA,2023-02-08,25,25,50,22,19,0,0,0,0,3,6,3,2,0
